sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12
883779813_Pg350_08.fsa,Pg350,KY_03,KY,88,0.0034006801360272052,0.0020004000800160028,0.9307861572314463,0.0018003600720144029,0.006201240248049609,0.01940388077615523,0.008201640328065612,0.0054010802160432084,0.004600920184036806,0.0030006001200240046,0.01320264052810562,0.0020004000800160028
883779813_Pg350_09.fsa,Pg350,KY_03,KY,89,9.998000399920016e-4,0.002999400119976005,0.9806038792241552,9.998000399920016e-4,0.0017996400719856032,0.001999600079984003,0.001999600079984003,9.998000399920016e-4,0.0015996800639872027,0.001999600079984003,0.001999600079984003,0.001999600079984003
883779813_Pg350_10.fsa,Pg350,KY_03,KY,90,0.002003205128205128,0.002003205128205128,0.8102964743589743,0.001001602564102564,0.005408653846153845,0.00861378205128205,0.002003205128205128,0.002003205128205128,0.002003205128205128,0.1482371794871795,0.003004807692307692,0.013421474358974356
883779813_Pg350_11.fsa,Pg350,KY_03,KY,91,0.0012007204322593559,0.0020012007204322593,0.9713828296978188,0.0010006003602161296,0.003402041224734841,0.003001801080648389,0.003001801080648389,0.0020012007204322593,0.0018010806483890337,0.006603962377426456,0.0014008405043025817,0.0032019211526916154
883779813_Pg350_12.fsa,Pg350,KY_03,KY,92,0.0020008003201280513,0.002801120448179272,0.9397759103641457,0.0010004001600640256,0.003601440576230492,0.024409763905562223,0.012204881952781112,0.0020008003201280513,0.0012004801920768309,0.0028011204481792717,0.0024009603841536617,0.005802320928371348
883779813_Pg350_13.fsa,Pg350,KY_03,KY,93,0.001,0.005800000000000001,0.9606,0.0018000000000000002,0.0026000000000000003,0.004,0.0048000000000000004,0.001,0.0018000000000000002,0.007600000000000001,0.0014,0.007600000000000001
883779813_Pg350_14.fsa,Pg350,KY_03,KY,94,0.0035992801439712063,0.001999600079984003,0.9576084783043392,0.002799440111977604,0.005198960207958409,0.005398920215956809,0.002999400119976005,0.00559888022395521,0.002999400119976005,0.002799440111977605,0.001999600079984003,0.0069986002799440105
883779813_Pg350_15.fsa,Pg350,KY_03,KY,95,0.0012007204322593559,0.006603962377426456,0.8487092255353211,0.0018010806483890337,0.008004802881729039,0.014808885331198722,0.003001801080648389,0.0016009605763458077,0.005003001801080648,0.04922953772263358,0.0026015609365619375,0.05743446067640584
883779813_Pg350_16.fsa,Pg350,KY_03,KY,96,0.001598721023181455,0.004596322941646684,0.8521183053557155,9.992006394884093e-4,0.03017585931254996,0.0051958433253397295,0.0019984012789768186,9.992006394884093e-4,0.001798561151079137,0.08972821742605916,0.001398880895283773,0.009392486011191048
883779813_Pg350_17.fsa,Pg350,KY_03,KY,97,9.998000399920016e-4,0.001999600079984003,0.9640071985602879,9.998000399920016e-4,0.002799440111977605,0.001999600079984003,0.016396720655868828,9.998000399920016e-4,9.998000399920016e-4,0.005398920215956809,0.0013997200559888023,0.001999600079984003
883779813_Pg350_18.fsa,Pg350,KY_03,KY,98,0.010004001600640256,0.01980792316926771,0.08823529411764706,0.0038015206082432974,0.14325730292116848,0.02901160464185674,0.09163665466186476,0.010804321728691477,0.004601840736294518,0.028411364545818326,0.018607442977190875,0.5518207282913166
883779813_Pg350_19.fsa,Pg350,KY_03,KY,99,0.001001001001001001,0.04464464464464465,0.8560560560560561,0.001001001001001001,0.005205205205205206,0.033433433433433433,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.041841841841841844,0.0012012012012012014,0.011611611611611613
883779813_Pg350_20.fsa,Pg350,KY_03,KY,100,0.002,0.002,0.9789999999999999,0.001,0.0018000000000000002,0.002,0.004200000000000001,0.001,0.0018000000000000002,0.002,0.0012000000000000001,0.002
883779813_Pg350_21.fsa,Pg350,KY_03,KY,101,0.001200960768614892,0.00400320256204964,0.961369095276221,0.00100080064051241,0.003202562049639712,0.013610888710968777,0.00100080064051241,0.00100080064051241,0.0018014411529223382,0.0028022417934347485,0.001401120896717374,0.007606084867894315
883779813_Pg350_22.fsa,Pg350,KY_03,KY,102,0.001999600079984003,0.001999600079984003,0.9068186362727455,9.998000399920016e-4,0.003999200159968006,0.0605878824235153,0.002999400119976005,9.998000399920016e-4,0.001999600079984003,0.008598280343931213,0.0013997200559888023,0.007598480303939213
883779813_Pg351_01.fsa,Pg351,KY_04,KY,103,0.002803364036844213,0.007008410092110533,0.007408890668802562,0.001001201441730076,0.005206247496996396,0.9265118141770124,0.007609130957148578,0.001001201441730076,0.001001201441730076,0.03003604325190229,0.0018021625951141372,0.008610332398878654
883779813_Pg351_02.fsa,Pg351,KY_04,KY,104,0.007400000000000001,0.007000000000000001,0.0068000000000000005,0.0252,0.011800000000000001,0.9048,0.0022,0.0058000000000000005,0.015600000000000003,0.004399999999999999,0.003,0.006
883779813_Pg351_03.fsa,Pg351,KY_04,KY,105,0.002199560087982403,0.012397520495900817,0.003399320135972805,0.009598080383923215,0.0037992401519696055,0.9362127574485102,0.0019996000799840027,0.004399120175964806,0.0023995200959808036,0.013997200559888021,0.002599480103979204,0.0069986002799440105
883779813_Pg351_04.fsa,Pg351,KY_04,KY,106,0.0010004001600640256,0.010604241696678672,0.006002400960384154,0.0010004001600640256,0.002601040416166467,0.9651860744297719,0.0010004001600640256,0.0012004801920768309,0.0010004001600640256,0.006402561024409764,0.0014005602240896359,0.002601040416166467
883779813_Pg351_05.fsa,Pg351,KY_04,KY,107,0.0023990403838464614,0.0029988004798080763,0.013994402239104354,0.005397840863654537,0.08156737305077968,0.8180727708916433,0.005997600959616153,0.0029988004798080763,0.005197920831667333,0.0049980007996801275,0.03738504598160735,0.018992403038784484
883779813_Pg351_06.fsa,Pg351,KY_04,KY,108,0.0021999999999999997,0.002,0.0066,0.0036,0.005399999999999999,0.9532,0.0124,0.003,0.0024000000000000002,0.0028000000000000004,0.0038000000000000004,0.0026000000000000003
883779813_Pg351_07.fsa,Pg351,KY_04,KY,109,0.0012009607686148918,0.0032025620496397116,0.0022017614091273015,0.001801441152922338,0.008406725380304243,0.8867093674939952,0.0020016012810248197,0.0010008006405124099,0.002201761409127302,0.060048038430744605,0.0034027221777421937,0.027822257806244994
883779813_Pg351_08.fsa,Pg351,KY_04,KY,110,0.001001401962747847,0.0014019627478469858,0.0022030843180452634,0.001001401962747847,0.0072100941317844985,0.9731624273983577,0.002002803925495694,0.001001401962747847,0.001001401962747847,0.0022030843180452634,0.00340476667334268,0.004406168636090527
883779813_Pg351_09.fsa,Pg351,KY_04,KY,111,0.0010008006405124099,0.004403522818254604,0.004603682946357085,0.0010008006405124099,0.006405124099279423,0.9337469975980784,0.0010008006405124099,0.0012009607686148918,0.0010008006405124099,0.00800640512409928,0.003602882305844676,0.03402722177742193
883779813_Pg351_10.fsa,Pg351,KY_04,KY,112,0.0010004001600640254,0.0010004001600640254,0.0064025610244097635,0.0010004001600640254,0.0030012004801920765,0.9761904761904762,0.002000800320128051,0.002000800320128051,0.0010004001600640254,0.0028011204481792717,0.0016006402561024409,0.002000800320128051
883779813_Pg351_11.fsa,Pg351,KY_04,KY,113,0.0022004400880176033,0.010202040408081616,0.003600720144028806,0.0010002000400080016,0.049809961992398476,0.8587717543508702,0.002400480096019204,0.0030006001200240046,0.001800360072014403,0.03200640128025605,0.016203240648129624,0.01900380076015203
883779813_Pg351_12.fsa,Pg351,KY_04,KY,114,0.0010002000400080016,0.0034006801360272057,0.036207241448289663,0.002000400080016003,0.004800960192038408,0.8431686337267453,0.013202640528105622,0.002800560112022405,0.001200240048009602,0.035007001400280055,0.0016003200640128026,0.05561112222444489
883779813_Pg351_13.fsa,Pg351,KY_04,KY,115,0.0020004000800160028,0.05341068213642728,0.005801160232046409,0.0020004000800160028,0.0030006001200240046,0.9115823164632927,0.008001600320064011,0.0030006001200240046,0.0028005601120224036,0.002400480096019204,0.0030006001200240046,0.0030006001200240046
883779813_Pg351_14.fsa,Pg351,KY_04,KY,116,0.0016,0.0506,0.003,0.0022,0.023600000000000003,0.8838000000000001,0.0058,0.005,0.0027999999999999995,0.003,0.014800000000000002,0.0038
883779813_Pg351_15.fsa,Pg351,KY_04,KY,117,0.0021991203518592563,0.002399040383846462,0.0031987205117952823,0.0065973610555777685,0.005197920831667334,0.9422231107556978,0.01999200319872051,0.002798880447820872,0.001999200319872051,0.005597760895641743,0.0029988004798080768,0.004798080767692924
883779813_Pg351_16.fsa,Pg351,KY_04,KY,118,0.004201680672268908,0.016406562625050018,0.003001200480192077,0.0020008003201280513,0.0048019207683073235,0.9495798319327731,0.0020008003201280513,0.0024009603841536617,0.001800720288115246,0.0070028011204481795,0.0014005602240896359,0.005402160864345739
883779813_Pg351_17.fsa,Pg351,KY_04,KY,119,0.0010006003602161296,0.007204322593556134,0.0026015609365619375,0.002201320792475485,0.0038022813688212928,0.9619771863117871,0.003001801080648389,0.0010006003602161296,0.0012007204322593559,0.007404442665599359,0.0016009605763458077,0.007004202521512909
883779813_Pg351_18.fsa,Pg351,KY_04,KY,120,0.0010006003602161296,0.007004202521512909,0.003602161296778067,0.0010006003602161296,0.013207924754852912,0.9449669801881129,0.0020012007204322593,0.0020012007204322593,0.0020012007204322593,0.008004802881729037,0.0016009605763458077,0.013608164898939365
883779813_Pg351_19.fsa,Pg351,KY_04,KY,121,0.002002002002002002,0.005605605605605605,0.0036036036036036037,0.001001001001001001,0.004204204204204205,0.9679679679679679,0.006406406406406407,0.001001001001001001,0.001001001001001001,0.002602602602602603,0.002202202202202202,0.0024024024024024027
883779813_Pg351_20.fsa,Pg351,KY_04,KY,122,0.001002004008016032,0.0048096192384769546,0.006212424849699399,0.001002004008016032,0.04969939879759519,0.9018036072144289,0.003807615230460922,0.001002004008016032,0.0012024048096192386,0.0056112224448897794,0.021643286573146295,0.0022044088176352704
883779813_Pg351_21.fsa,Pg351,KY_04,KY,123,0.001798920647611433,0.003997601439136518,0.002998201079352388,0.0013991605036977812,0.01019388366979812,0.959624225464721,0.003198081151309214,0.001998800719568259,0.0011992804317409553,0.007195682590445732,0.004197481511093343,0.0021986807915250844
883779813_Pg351_22.fsa,Pg351,KY_04,KY,124,0.0032,0.013999999999999999,0.0076,0.0014,0.0021999999999999997,0.9532,0.001,0.002,0.0024000000000000002,0.0062,0.0028000000000000004,0.004
883779813_Pg351_23.fsa,Pg351,KY_04,KY,125,0.002,0.0034000000000000002,0.0038,0.0024000000000000002,0.004600000000000002,0.9644,0.0058000000000000005,0.003,0.0014,0.0022,0.0018000000000000002,0.005200000000000001
883779813_Pg351_24.fsa,Pg351,KY_04,KY,126,0.0024004800960192043,0.003600720144028806,0.002800560112022405,0.002000400080016003,0.021604320864172837,0.9421884376875376,0.0032006401280256056,0.002000400080016003,0.0010002000400080016,0.004200840168033608,0.012802560512102422,0.0022004400880176033
883779813_Pg352_01.fsa,Pg352,KY_05,KY,127,0.001400280056011202,0.0020004000800160028,0.0018003600720144029,0.0010002000400080014,0.1978395679135827,0.0020004000800160028,0.005001000200040007,0.001400280056011202,0.005201040208041608,0.0040008001600320055,0.0030006001200240046,0.7753550710142029
883779813_Pg352_02.fsa,Pg352,KY_05,KY,128,0.0028033640368442135,0.0034040849018822593,0.002202643171806167,0.0012014417300760915,0.19603524229074892,0.006007208650380457,0.002803364036844213,0.0012014417300760915,0.0020024028834601526,0.003203844613536244,0.001601922306768122,0.7775330396475771
883779813_Pg352_03.fsa,Pg352,KY_05,KY,129,0.0010004001600640256,0.003201280512204882,0.0018007202881152463,0.0038015206082432974,0.1826730692276911,0.002601040416166467,0.017006802721088433,0.0024009603841536617,0.0014005602240896359,0.016206482593037214,0.0028011204481792717,0.7651060424169668
883779813_Pg352_04.fsa,Pg352,KY_05,KY,130,0.002201320792475485,0.010006003602161298,0.0020012007204322593,0.005203121873123875,0.18711226736041625,0.005603362017210327,0.003602161296778067,0.0012007204322593559,0.0020012007204322593,0.00440264158495097,0.0012007204322593559,0.7754652791675004
883779813_Pg352_05.fsa,Pg352,KY_05,KY,131,0.001999200319872051,0.005197920831667333,0.001999200319872051,9.996001599360256e-4,0.2185125949620152,0.011595361855257896,0.016993202718912435,9.996001599360256e-4,0.0015993602558976412,0.1711315473810476,0.007197121151539385,0.5617752898840465
883779813_Pg352_06.fsa,Pg352,KY_05,KY,132,0.001399720055988802,0.00739852029594081,0.0021995600879824028,0.0019996000799840027,0.18076384723055386,0.004799040191961607,0.05438912217556488,0.0011997600479904018,0.0019996000799840027,0.0031993601279744046,0.002199560087982403,0.7384523095380924
883779813_Pg352_07.fsa,Pg352,KY_05,KY,133,0.009203681472589039,0.0020008003201280513,0.004201680672268908,0.0012004801920768309,0.037414965986394565,0.05842336934773909,0.0020008003201280513,0.0010004001600640256,0.0014005602240896359,0.006202480992396959,0.015406162464985995,0.8615446178471389
883779813_Pg352_08.fsa,Pg352,KY_05,KY,134,0.011191047162270183,0.0019984012789768186,0.018385291766586733,0.0025979216626698647,0.04056754596322942,0.009392486011191048,0.00639488409272582,0.001798561151079137,0.006195043964828137,0.014388489208633096,0.0023980815347721825,0.8846922462030377
883779813_Pg352_09.fsa,Pg352,KY_05,KY,135,0.0020008003201280513,0.001600640256102441,0.0010004001600640256,0.0020008003201280513,0.0018007202881152463,0.0018007202881152463,0.0010004001600640256,0.0020008003201280513,0.0012004801920768309,0.0028011204481792713,0.0012004801920768309,0.9815926370548219
883779813_Pg352_10.fsa,Pg352,KY_05,KY,136,0.0013983220135836997,0.0021973631642029567,0.0033959248901318426,0.0019976028765481425,0.19536556132640834,0.0019976028765481425,0.003995205753096285,0.0019976028765481425,0.005992808629644427,0.007191370355573313,0.0029964043148222137,0.7714742309228926
883779813_Pg352_11.fsa,Pg352,KY_05,KY,137,0.0015993602558976412,0.0021991203518592567,0.005197920831667334,0.005397840863654539,0.002798880447820872,0.001999200319872051,0.001999200319872051,0.0021991203518592567,0.005997600959616154,0.010995601759296281,0.001999200319872051,0.9576169532187125
883779813_Pg352_12.fsa,Pg352,KY_05,KY,138,0.0017996400719856032,0.001999600079984003,0.001199760047990402,0.002199560087982403,0.003399320135972806,0.001999600079984003,0.001999600079984003,0.001999600079984003,0.001199760047990402,0.001999600079984003,0.0017996400719856032,0.9784043191361727
883779813_Pg352_13.fsa,Pg352,KY_05,KY,139,0.0010002000400080016,0.002000400080016003,0.001800360072014403,0.001200240048009602,0.001800360072014403,0.002000400080016003,0.002400480096019204,0.001200240048009602,0.0010002000400080016,0.002000400080016003,0.0014002800560112022,0.9821964392878575
883779813_Pg352_14.fsa,Pg352,KY_05,KY,140,0.0012007204322593559,0.0010006003602161299,0.0012007204322593559,0.001801080648389034,0.0012007204322593559,0.001801080648389034,0.0020012007204322597,0.0010006003602161299,0.0012007204322593559,0.001600960576345808,0.0012007204322593559,0.9847908745247148
883779813_Pg352_15.fsa,Pg352,KY_05,KY,141,9.99200639488409e-4,0.0017985611510791366,0.0017985611510791366,0.0017985611510791366,0.0019984012789768186,0.001998401278976818,0.0021982414068745,0.001199040767386091,9.99200639488409e-4,0.001998401278976818,0.0013988808952837728,0.9818145483613109
883779813_Pg352_16.fsa,Pg352,KY_05,KY,142,0.0012007204322593559,0.011406844106463879,0.0012007204322593559,0.0024014408645187117,0.003802281368821293,0.0024014408645187117,0.0040024014408645186,0.0040024014408645186,0.0016009605763458077,0.0020012007204322593,0.00440264158495097,0.9615769461677006
883779813_Pg352_17.fsa,Pg352,KY_05,KY,143,0.01719312275089964,0.002399040383846462,0.0029988004798080768,0.004598160735705718,0.08956417433026789,0.007796881247500999,0.006597361055577769,0.0021991203518592563,0.001999200319872051,0.002798880447820872,0.002798880447820872,0.8590563774490204
883779813_Pg352_18.fsa,Pg352,KY_05,KY,144,0.001999600079984003,0.001999600079984003,0.0013997200559888023,0.002399520095980804,0.039192161567686463,0.001999600079984003,0.001999600079984003,0.0017996400719856032,0.0017996400719856032,0.002399520095980804,0.001199760047990402,0.9418116376724655
883779813_Pg352_19.fsa,Pg352,KY_05,KY,145,0.0010002000400080016,0.002800560112022404,0.002800560112022404,0.002000400080016003,0.0022004400880176033,0.002000400080016003,0.0034006801360272057,0.002000400080016003,0.001200240048009602,0.002800560112022404,0.002000400080016003,0.9757951590318064
883779813_Pg352_20.fsa,Pg352,KY_05,KY,146,0.001,0.028800000000000003,0.002,0.002,0.184,0.0032,0.13999999999999999,0.0073999999999999995,0.0012000000000000001,0.008799999999999999,0.0026000000000000003,0.619
883779813_Pg352_21.fsa,Pg352,KY_05,KY,147,0.0016,0.0024000000000000002,0.009400000000000002,0.001,0.0024000000000000002,0.002,0.005,0.0021999999999999997,0.0086,0.002,0.0016,0.9618
883779813_Pg352_22.fsa,Pg352,KY_05,KY,148,0.0010002000400080016,0.002000400080016003,0.0016003200640128028,0.0012002400480096021,0.0024004800960192043,0.0014002800560112022,0.0024004800960192043,0.0012002400480096021,0.0010002000400080016,0.002000400080016003,0.0014002800560112022,0.9823964792958593
883779813_Pg352_23.fsa,Pg352,KY_05,KY,149,9.994003597841297e-4,0.0019988007195682594,0.0017989206476114335,0.0011992804317409555,0.00199880071956826,0.0019988007195682594,0.002198680791525085,0.0011992804317409555,9.994003597841297e-4,0.0019988007195682594,0.0011992804317409555,0.9824105536677994
883779813_Pg352_24.fsa,Pg352,KY_05,KY,150,0.0018000000000000002,0.002,0.0022,0.0028,0.0036000000000000003,0.0022,0.002,0.0012000000000000001,0.0022,0.0028,0.0014,0.9757999999999999
883779813_Pg353_01.fsa,Pg353,EX_02,EX-S,151,0.001,0.3712,0.0038,0.001,0.05500000000000001,0.0044,0.0027999999999999995,0.12080000000000002,0.0018000000000000002,0.0038,0.3954,0.039
883779813_Pg353_02.fsa,Pg353,EX_02,EX-S,152,0.004197481511093345,0.3693783729762143,0.003198081151309215,0.0029982010793523886,0.004797121726963822,0.012592444533280032,0.0019988007195682594,0.1565060963421947,0.002398560863481911,0.005996402158704778,0.4285428742754348,0.007395562662402559
883779813_Pg353_03.fsa,Pg353,EX_02,EX-S,153,9.996001599360256e-4,0.9816073570571772,0.0015993602558976412,0.001999200319872051,0.0015993602558976412,0.001999200319872051,0.001999200319872051,0.001999200319872051,9.996001599360256e-4,0.0017992802878848463,0.0013994402239104358,0.001999200319872051
883779813_Pg353_04.fsa,Pg353,EX_02,EX-S,154,0.0024009603841536617,0.6308523409363745,0.0020008003201280513,0.0012004801920768309,0.07302921168467386,0.0034013605442176874,0.006002400960384154,0.004001600640256103,0.0020008003201280513,0.0034013605442176874,0.0034013605442176874,0.2683073229291717
883779813_Pg353_05.fsa,Pg353,EX_02,EX-S,155,0.01280256051210242,0.6299259851970395,0.0022004400880176033,0.00640128025605121,0.08181636327265454,0.052410482096419284,0.0022004400880176033,0.0030006001200240046,0.0020004000800160036,0.00620124024804961,0.003800760152030406,0.1972394478895779
883779813_Pg353_06.fsa,Pg353,EX_02,EX-S,156,0.001999600079984003,0.5812837432513498,0.002799440111977604,0.0031993601279744054,0.0017996400719856032,0.001999600079984003,0.001999600079984003,0.39392121575684863,0.0021995600879824036,0.0021995600879824036,0.004399120175964807,0.0021995600879824036
883779813_Pg353_07.fsa,Pg353,EX_02,EX-S,157,0.0020012007204322593,0.00440264158495097,0.002201320792475485,0.002601560936561937,0.002201320792475485,0.0020012007204322593,0.0020012007204322593,0.7278367020212128,0.002201320792475485,0.0020012007204322593,0.24774864918951367,0.0028016810086051633
883779813_Pg353_08.fsa,Pg353,EX_02,EX-S,158,9.996001599360256e-4,0.9734106357457017,0.001999200319872051,0.001199520191923231,0.0037984806077568977,0.004798080767692924,0.0029988004798080768,0.001999200319872051,0.001199520191923231,0.001999200319872051,0.0035985605757696926,0.001999200319872051
883779813_Pg353_09.fsa,Pg353,EX_02,EX-S,159,0.0028044871794871786,0.9623397435897436,0.002003205128205128,0.001001602564102564,0.004407051282051282,0.010416666666666666,0.001001602564102564,0.0036057692307692305,0.0014022435897435895,0.003405448717948718,0.006610576923076923,0.001001602564102564
883779813_Pg353_10.fsa,Pg353,EX_02,EX-S,160,0.005397840863654539,0.9688124750099961,9.996001599360256e-4,0.0031987205117952823,0.002399040383846462,0.0015993602558976412,0.001999200319872051,0.006597361055577769,0.0029988004798080768,9.996001599360256e-4,0.0033986405437824874,0.0015993602558976412
883779813_Pg353_11.fsa,Pg353,EX_02,EX-S,161,0.0013977635782747605,0.8883785942492014,0.0019968051118210866,0.0019968051118210866,0.0047923322683706086,0.0019968051118210866,0.0019968051118210866,0.00299520766773163,0.002196485623003195,0.0019968051118210866,0.002595846645367413,0.0876597444089457
883779813_Pg353_12.fsa,Pg353,EX_02,EX-S,162,0.0027999999999999995,0.6775999999999999,0.0054,0.0054,0.0024000000000000002,0.003,0.002,0.1072,0.0032,0.0048000000000000004,0.183,0.0032
883779813_Pg353_13.fsa,Pg353,EX_02,EX-S,163,0.0012000000000000001,0.89,0.0076,0.0038,0.0054,0.0076,0.004600000000000001,0.029599999999999998,0.0086,0.0018000000000000002,0.021800000000000003,0.018
883779813_Pg353_14.fsa,Pg353,EX_02,EX-S,164,0.0019980019980019984,0.17622377622377627,0.004595404595404596,0.002797202797202798,0.002597402597402598,0.02077922077922078,0.002797202797202798,0.7518481518481519,0.0015984015984015986,0.008991008991008992,0.02297702297702298,0.0027972027972027976
883779813_Pg353_15.fsa,Pg353,EX_02,EX-S,165,0.002400480096019204,0.8835767153430686,0.002000400080016003,0.0044008801760352075,0.002000400080016003,0.002400480096019204,0.002000400080016003,0.024204840968193638,0.002000400080016003,0.0010002000400080016,0.07101420284056811,0.0030006001200240046
883779813_Pg353_16.fsa,Pg353,EX_02,EX-S,166,0.00100080064051241,0.966773418734988,0.00200160128102482,0.00100080064051241,0.006204963971176942,0.004803843074459568,0.005404323458767014,0.00100080064051241,0.00100080064051241,0.0018014411529223382,0.002802241793434748,0.006204963971176941
883779813_Pg353_17.fsa,Pg353,EX_02,EX-S,167,0.0025994801039792045,0.6694661067786444,0.0031993601279744054,0.005398920215956809,0.0027994401119776045,0.002999400119976005,0.007398520295940811,0.13537292541491702,0.0021995600879824036,0.002199560087982403,0.16416716656668665,0.0021995600879824036
883779813_Pg353_18.fsa,Pg353,EX_02,EX-S,168,0.001199760047990402,0.5806838632273545,0.002999400119976005,0.002399520095980804,0.0031993601279744054,0.003399320135972806,0.00579884023195361,0.38532293541291746,0.001999600079984003,0.0021995600879824036,0.00579884023195361,0.004999000199960009
883779813_Pg353_19.fsa,Pg353,EX_02,EX-S,169,0.0015993602558976412,0.009396241503398642,0.0013994402239104358,0.0031987205117952823,0.015593762495002002,0.001999200319872051,0.0033986405437824874,0.5625749700119952,0.0033986405437824874,0.0017992802878848463,0.02858856457417033,0.36705317872850857
883779813_Pg353_20.fsa,Pg353,EX_02,EX-S,170,0.0022,0.2556,0.003,0.0022,0.015200000000000002,0.0092,0.0012000000000000001,0.1532,0.002,0.011399999999999999,0.4662,0.0786
883779813_Pg353_21.fsa,Pg353,EX_02,EX-S,171,9.994003597841297e-4,0.9706176294223466,0.0019988007195682594,0.0017989206476114335,0.002798321007395563,0.0027983210073955628,0.004797121726963822,0.0019988007195682594,0.0011992804317409555,0.0025984409354387374,0.0017989206476114335,0.006596042374575255
883779813_Pg353_22.fsa,Pg353,EX_02,EX-S,172,0.002600520104020804,0.5985197039407882,0.011602320464092819,0.0016003200640128026,0.07481496299259853,0.0034006801360272057,0.0058011602320464095,0.004000800160032006,0.002000400080016003,0.015203040608121625,0.0034006801360272057,0.2770554110822165
883779813_Pg353_23.fsa,Pg353,EX_02,EX-S,173,0.0020012007204322593,0.19651791074644787,0.0024014408645187117,0.003001801080648389,0.0024014408645187117,0.0032019211526916154,0.006003602161296778,0.2971783069841905,0.0022013207924754855,0.0026015609365619375,0.475685411246748,0.006804082449469682
883779813_Pg353_24.fsa,Pg353,EX_02,EX-S,174,0.010997800439912017,0.28534293141371725,0.001999600079984003,0.0045990801839632086,0.14337132573485303,0.003999200159968006,0.002199560087982403,0.03619276144771046,0.008198360327934412,0.003999200159968006,0.015796840631873626,0.48330333933213354
883779813_Pg354_01.fsa,Pg354,KY_06,KY,175,0.001,0.011800000000000001,0.004,0.005200000000000001,0.33879999999999993,0.4194000000000001,0.0076,0.0018000000000000002,0.004000000000000001,0.03219999999999999,0.1638,0.010400000000000001
